Serial,Loci,Sample,Ploidy,Prob_AAAA,Prob_AAAB,Prob_AABB,Prob_AABC,Prob_ABCD
1408,MSCB02,S0019-NTC3-tube_S19_B,4,0.0,0.0,0.0,0.0,0.0
1409,MSCB03,S0019-NTC3-tube_S19_B,4,0.0,0.0,0.0,0.0,0.0
1410,MSCB04,S0019-NTC3-tube_S19_B,4,0.0,0.0,0.0,0.0,0.0
1411,MSCB05,S0019-NTC3-tube_S19_B,4,0.0,0.0,0.0,0.0,0.0
1412,MSCB06,S0019-NTC3-tube_S19_B,4,0.0,0.0,0.0,0.0,0.0
1413,MSCB07,S0019-NTC3-tube_S19_B,4,0.0,0.0,0.0,0.0,0.0
1414,MSCB08,S0019-NTC3-tube_S19_B,4,0.0,0.0,0.0,0.0,0.0
1415,MSCB09,S0019-NTC3-tube_S19_B,4,0.0,0.0,0.0,0.0,0.0
1416,MSCB10,S0019-NTC3-tube_S19_B,4,0.0,0.0,0.0,0.0,0.0
1417,MSCB11,S0019-NTC3-tube_S19_B,4,0.0,0.0,0.0,0.0,0.0
1418,MSCB12,S0019-NTC3-tube_S19_B,4,0.0,0.0,0.0,0.0,0.0
1419,MSCB13,S0019-NTC3-tube_S19_B,4,0.0,0.0,0.0,0.0,0.0
1420,MSCB14,S0019-NTC3-tube_S19_B,4,0.0,0.0,0.0,0.0,0.0
1421,MSCB15,S0019-NTC3-tube_S19_B,4,0.0,0.0,0.0,0.0,0.0
1422,MSCB16,S0019-NTC3-tube_S19_B,4,0.0,0.0,0.0,0.0,0.0
1423,MSCB17,S0019-NTC3-tube_S19_B,4,0.0,0.0,0.0,0.0,0.0
1424,MSCB18,S0019-NTC3-tube_S19_B,4,0.0,0.0,0.0,0.0,0.0
1425,MSCB19,S0019-NTC3-tube_S19_B,4,0.0,0.0,0.0,0.0,0.0
1426,MSCB20,S0019-NTC3-tube_S19_B,4,0.0,0.0,0.0,0.0,0.0
1427,MSCB21,S0019-NTC3-tube_S19_B,4,0.0,0.0,0.0,0.0,0.0
1428,MSCB22,S0019-NTC3-tube_S19_B,4,0.0,0.0,0.0,0.0,0.0
1429,MSCB23,S0019-NTC3-tube_S19_B,4,0.0,0.0,0.0,0.0,0.0
1430,MSCB24,S0019-NTC3-tube_S19_B,4,0.0,0.0,0.0,0.0,0.0
1431,MSCB25,S0019-NTC3-tube_S19_B,4,0.0,0.0,0.0,0.0,0.0
1432,MSCB26,S0019-NTC3-tube_S19_B,4,1.0,0.0,0.0,0.0,0.0
1433,MSCB27,S0019-NTC3-tube_S19_B,4,0.0,0.0,0.0,0.0,0.0
1434,MSCB28,S0019-NTC3-tube_S19_B,4,0.0,0.0,0.0,0.0,0.0
1435,MSCB29,S0019-NTC3-tube_S19_B,4,0.0,0.0,0.0,0.0,0.0
1436,MSCB30,S0019-NTC3-tube_S19_B,4,0.0,0.0,0.0,0.0,0.0
1437,MSCB31,S0019-NTC3-tube_S19_B,4,0.0,0.0,0.0,0.0,0.0
1438,MSCB32,S0019-NTC3-tube_S19_B,4,0.0,0.0,0.0,0.0,0.0
1439,MSCB33,S0019-NTC3-tube_S19_B,4,0.0,0.0,0.0,0.0,0.0
1440,MSCB34,S0019-NTC3-tube_S19_B,4,0.0,0.0,0.0,0.0,0.0
1441,MSCB35,S0019-NTC3-tube_S19_B,4,0.0,0.0,0.0,0.0,0.0
1442,MSCB36,S0019-NTC3-tube_S19_B,4,0.0,0.0,0.0,0.0,0.0
1443,MSCB37,S0019-NTC3-tube_S19_B,4,0.0,0.0,0.0,0.0,0.0
1444,MSCB38,S0019-NTC3-tube_S19_B,4,0.0,0.0,0.0,0.0,0.0
