Serial,Sample,Loci,like_AA,like_AB
1016,SC-ITA05-549_A,Arm04,0.5,0.5
1017,SC-ITA05-549_A,Arm05,0.5,0.5
1018,SC-ITA05-549_A,Arm06,0.5,0.5
1019,SC-ITA05-549_A,Arm07,0.5,0.5
1020,SC-ITA05-549_A,Arm08,0.5,0.5
1021,SC-ITA05-549_A,Arm09,0.5,0.5
1022,SC-ITA05-549_A,Arm10,0.5,0.5
1023,SC-ITA05-549_A,Arm11,0.5,0.5
1024,SC-ITA05-549_A,Armo01,0.5,0.5
1025,SC-ITA05-549_A,Armo02,0.5,0.5
1026,SC-ITA05-549_A,Armo03,0.5,0.5
1027,SC-ITA05-549_A,Am-AG-1,0.5,0.5
1028,SC-ITA05-549_A,Am-AG-10,0.5,0.5
1029,SC-ITA05-549_A,Am-AG-4B,0.5,0.5
1030,SC-ITA05-549_A,Am-AG-11,0.5,0.5
1031,SC-ITA05-549_A,Am-CT-5,0.5,0.5
1032,SC-ITA05-549_A,Am-ATC-2,0.5,0.5
1033,SC-ITA05-549_A,Am-ATC-3,0.5,0.5
1034,SC-ITA05-549_A,Am-CT-2,0.5,0.5
1035,SC-ITA05-549_A,Am-AG-2B,0.5,0.5
1036,SC-ITA05-549_B,Arm01,0.5,0.5
1037,SC-ITA05-549_B,Arm02,0.5,0.5
1038,SC-ITA05-549_B,Arm03,0.5,0.5
1039,SC-ITA05-549_B,Arm04,0.5,0.5
1040,SC-ITA05-549_B,Arm05,0.5,0.5
1041,SC-ITA05-549_B,Arm06,0.5,0.5
1042,SC-ITA05-549_B,Arm07,0.5,0.5
1043,SC-ITA05-549_B,Arm08,0.5,0.5
1044,SC-ITA05-549_B,Arm09,0.5,0.5
1045,SC-ITA05-549_B,Arm10,0.5,0.5
1046,SC-ITA05-549_B,Arm11,0.5,0.5
1047,SC-ITA05-549_B,Armo01,0.5,0.5
1048,SC-ITA05-549_B,Armo02,0.5,0.5
1049,SC-ITA05-549_B,Armo03,0.5,0.5
1050,SC-ITA05-549_B,Am-AG-1,0.5,0.5
1051,SC-ITA05-549_B,Am-AG-10,0.5,0.5
1052,SC-ITA05-549_B,Am-AG-4B,0.5,0.5
1053,SC-ITA05-549_B,Am-AG-11,0.5,0.5
1054,SC-ITA05-549_B,Am-CT-5,0.5,0.5
1055,SC-ITA05-549_B,Am-ATC-2,0.5,0.5
1056,SC-ITA05-549_B,Am-ATC-3,0.5,0.5
1057,SC-ITA05-549_B,Am-CT-2,0.5,0.5
1058,SC-ITA05-549_B,Am-AG-2B,0.5,0.5
1059,SC-ITA08-800_A,Arm01,0.5,0.5
1060,SC-ITA08-800_A,Arm02,0.5,0.5
1061,SC-ITA08-800_A,Arm03,0.5,0.5
1062,SC-ITA08-800_A,Arm04,0.5,0.5
1063,SC-ITA08-800_A,Arm05,0.5,0.5
1064,SC-ITA08-800_A,Arm06,0.5,0.5
1065,SC-ITA08-800_A,Arm07,0.5,0.5
1066,SC-ITA08-800_A,Arm08,0.5,0.5
1067,SC-ITA08-800_A,Arm09,0.5,0.5
1068,SC-ITA08-800_A,Arm10,0.5,0.5
1069,SC-ITA08-800_A,Arm11,0.5,0.5
1070,SC-ITA08-800_A,Armo01,0.5,0.5
1071,SC-ITA08-800_A,Armo02,0.5,0.5
1072,SC-ITA08-800_A,Armo03,0.5,0.5
1073,SC-ITA08-800_A,Am-AG-1,0.5,0.5
1074,SC-ITA08-800_A,Am-AG-10,0.5,0.5
1075,SC-ITA08-800_A,Am-AG-4B,0.5,0.5
1076,SC-ITA08-800_A,Am-AG-11,0.5,0.5
1077,SC-ITA08-800_A,Am-CT-5,0.5,0.5
1078,SC-ITA08-800_A,Am-ATC-2,0.5,0.5
1079,SC-ITA08-800_A,Am-ATC-3,0.5,0.5
1080,SC-ITA08-800_A,Am-CT-2,0.5,0.5
1081,SC-ITA08-800_A,Am-AG-2B,0.5,0.5
1082,SC-ITA08-800_B,Arm01,0.5,0.5
1083,SC-ITA08-800_B,Arm02,0.5,0.5
1084,SC-ITA08-800_B,Arm03,0.5,0.5
1085,SC-ITA08-800_B,Arm04,0.5,0.5
1086,SC-ITA08-800_B,Arm05,0.5,0.5
1087,SC-ITA08-800_B,Arm06,0.5,0.5
1088,SC-ITA08-800_B,Arm07,0.5,0.5
1089,SC-ITA08-800_B,Arm08,0.5,0.5
1090,SC-ITA08-800_B,Arm09,0.5,0.5
1091,SC-ITA08-800_B,Arm10,0.5,0.5
1092,SC-ITA08-800_B,Arm11,0.5,0.5
1093,SC-ITA08-800_B,Armo01,0.5,0.5
1094,SC-ITA08-800_B,Armo02,0.5,0.5
1095,SC-ITA08-800_B,Armo03,0.5,0.5
1096,SC-ITA08-800_B,Am-AG-1,0.5,0.5
1097,SC-ITA08-800_B,Am-AG-10,0.5,0.5
1098,SC-ITA08-800_B,Am-AG-4B,0.5,0.5
1099,SC-ITA08-800_B,Am-AG-11,0.5,0.5
1100,SC-ITA08-800_B,Am-CT-5,0.5,0.5
1101,SC-ITA08-800_B,Am-ATC-2,0.5,0.5
1102,SC-ITA08-800_B,Am-ATC-3,0.5,0.5
1103,SC-ITA08-800_B,Am-CT-2,0.5,0.5
1104,SC-ITA08-800_B,Am-AG-2B,0.5,0.5
1105,SC-ITA08-802_A,Arm01,0.5,0.5
1106,SC-ITA08-802_A,Arm02,0.5,0.5
1107,SC-ITA08-802_A,Arm03,0.5,0.5
1108,SC-ITA08-802_A,Arm04,0.5,0.5
1109,SC-ITA08-802_A,Arm05,0.5,0.5
1110,SC-ITA08-802_A,Arm06,0.5,0.5
1111,SC-ITA08-802_A,Arm07,0.5,0.5
1112,SC-ITA08-802_A,Arm08,0.5,0.5
1113,SC-ITA08-802_A,Arm09,0.5,0.5
1114,SC-ITA08-802_A,Arm10,0.5,0.5
1115,SC-ITA08-802_A,Arm11,0.5,0.5
1116,SC-ITA08-802_A,Armo01,0.5,0.5
1117,SC-ITA08-802_A,Armo02,0.5,0.5
1118,SC-ITA08-802_A,Armo03,0.5,0.5
1119,SC-ITA08-802_A,Am-AG-1,0.5,0.5
1120,SC-ITA08-802_A,Am-AG-10,0.5,0.5
1121,SC-ITA08-802_A,Am-AG-4B,0.5,0.5
1122,SC-ITA08-802_A,Am-AG-11,0.5,0.5
1123,SC-ITA08-802_A,Am-CT-5,0.5,0.5
1124,SC-ITA08-802_A,Am-ATC-2,0.5,0.5
1125,SC-ITA08-802_A,Am-ATC-3,0.5,0.5
1126,SC-ITA08-802_A,Am-CT-2,0.5,0.5
1127,SC-ITA08-802_A,Am-AG-2B,0.5,0.5
1128,SC-ITA08-802_B,Arm01,0.5,0.5
1129,SC-ITA08-802_B,Arm02,0.5,0.5
1130,SC-ITA08-802_B,Arm03,0.5,0.5
1131,SC-ITA08-802_B,Arm04,0.5,0.5
1132,SC-ITA08-802_B,Arm05,0.5,0.5
1133,SC-ITA08-802_B,Arm06,0.5,0.5
1134,SC-ITA08-802_B,Arm07,0.5,0.5
1135,SC-ITA08-802_B,Arm08,0.5,0.5
1136,SC-ITA08-802_B,Arm09,0.5,0.5
1137,SC-ITA08-802_B,Arm10,0.5,0.5
1138,SC-ITA08-802_B,Arm11,0.5,0.5
1139,SC-ITA08-802_B,Armo01,0.5,0.5
1140,SC-ITA08-802_B,Armo02,0.5,0.5
1141,SC-ITA08-802_B,Armo03,0.5,0.5
1142,SC-ITA08-802_B,Am-AG-1,0.5,0.5
1143,SC-ITA08-802_B,Am-AG-10,0.5,0.5
1144,SC-ITA08-802_B,Am-AG-4B,0.5,0.5
1145,SC-ITA08-802_B,Am-AG-11,0.5,0.5
1146,SC-ITA08-802_B,Am-CT-5,0.5,0.5
1147,SC-ITA08-802_B,Am-ATC-2,0.5,0.5
1148,SC-ITA08-802_B,Am-ATC-3,0.5,0.5
1149,SC-ITA08-802_B,Am-CT-2,0.5,0.5
1150,SC-ITA08-802_B,Am-AG-2B,0.5,0.5
1151,SC-ITA08-813_A,Arm01,0.5,0.5
1152,SC-ITA08-813_A,Arm02,0.5,0.5
1153,SC-ITA08-813_A,Arm03,0.5,0.5
1154,SC-ITA08-813_A,Arm04,0.5,0.5
1155,SC-ITA08-813_A,Arm05,0.5,0.5
1156,SC-ITA08-813_A,Arm06,0.5,0.5
1157,SC-ITA08-813_A,Arm07,0.5,0.5
1158,SC-ITA08-813_A,Arm08,0.5,0.5
1159,SC-ITA08-813_A,Arm09,0.5,0.5
1160,SC-ITA08-813_A,Arm10,0.5,0.5
1161,SC-ITA08-813_A,Arm11,0.5,0.5
1162,SC-ITA08-813_A,Armo01,0.5,0.5
1163,SC-ITA08-813_A,Armo02,0.5,0.5
1164,SC-ITA08-813_A,Armo03,0.5,0.5
1165,SC-ITA08-813_A,Am-AG-1,0.5,0.5
1166,SC-ITA08-813_A,Am-AG-10,0.5,0.5
1167,SC-ITA08-813_A,Am-AG-4B,0.5,0.5
1168,SC-ITA08-813_A,Am-AG-11,0.5,0.5
1169,SC-ITA08-813_A,Am-CT-5,0.5,0.5
1170,SC-ITA08-813_A,Am-ATC-2,0.5,0.5
1171,SC-ITA08-813_A,Am-ATC-3,0.5,0.5
1172,SC-ITA08-813_A,Am-CT-2,0.5,0.5
1173,SC-ITA08-813_A,Am-AG-2B,0.5,0.5
1174,SC-ITA08-813_B,Arm01,0.5,0.5
1175,SC-ITA08-813_B,Arm02,0.5,0.5
1176,SC-ITA08-813_B,Arm03,0.5,0.5
1177,SC-ITA08-813_B,Arm04,0.5,0.5
1178,SC-ITA08-813_B,Arm05,0.5,0.5
1179,SC-ITA08-813_B,Arm06,0.5,0.5
1180,SC-ITA08-813_B,Arm07,0.5,0.5
1181,SC-ITA08-813_B,Arm08,0.5,0.5
1182,SC-ITA08-813_B,Arm09,0.5,0.5
1183,SC-ITA08-813_B,Arm10,0.5,0.5
1184,SC-ITA08-813_B,Arm11,0.5,0.5
1185,SC-ITA08-813_B,Armo01,0.5,0.5
1186,SC-ITA08-813_B,Armo02,0.5,0.5
1187,SC-ITA08-813_B,Armo03,0.5,0.5
1188,SC-ITA08-813_B,Am-AG-1,0.5,0.5
1189,SC-ITA08-813_B,Am-AG-10,0.5,0.5
1190,SC-ITA08-813_B,Am-AG-4B,0.5,0.5
1191,SC-ITA08-813_B,Am-AG-11,0.5,0.5
1192,SC-ITA08-813_B,Am-CT-5,0.5,0.5
1193,SC-ITA08-813_B,Am-ATC-2,0.5,0.5
1194,SC-ITA08-813_B,Am-ATC-3,0.5,0.5
1195,SC-ITA08-813_B,Am-CT-2,0.5,0.5
1196,SC-ITA08-813_B,Am-AG-2B,0.5,0.5
1197,SC-ITA08-816_A,Arm01,0.5,0.5
1198,SC-ITA08-816_A,Arm02,0.5,0.5
1199,SC-ITA08-816_A,Arm03,0.5,0.5
1200,SC-ITA08-816_A,Arm04,0.5,0.5
1201,SC-ITA08-816_A,Arm05,0.5,0.5
1202,SC-ITA08-816_A,Arm06,0.5,0.5
1203,SC-ITA08-816_A,Arm07,0.5,0.5
1204,SC-ITA08-816_A,Arm08,0.5,0.5
1205,SC-ITA08-816_A,Arm09,0.5,0.5
1206,SC-ITA08-816_A,Arm10,0.5,0.5
1207,SC-ITA08-816_A,Arm11,0.5,0.5
1208,SC-ITA08-816_A,Armo01,0.5,0.5
1209,SC-ITA08-816_A,Armo02,0.5,0.5
1210,SC-ITA08-816_A,Armo03,0.5,0.5
1211,SC-ITA08-816_A,Am-AG-1,0.5,0.5
1212,SC-ITA08-816_A,Am-AG-10,0.5,0.5
1213,SC-ITA08-816_A,Am-AG-4B,0.5,0.5
1214,SC-ITA08-816_A,Am-AG-11,0.5,0.5
1215,SC-ITA08-816_A,Am-CT-5,0.5,0.5
1216,SC-ITA08-816_A,Am-ATC-2,0.5,0.5
1217,SC-ITA08-816_A,Am-ATC-3,0.5,0.5
1218,SC-ITA08-816_A,Am-CT-2,0.5,0.5
1219,SC-ITA08-816_A,Am-AG-2B,0.5,0.5
1220,SC-ITA08-816_B,Arm01,0.5,0.5
1221,SC-ITA08-816_B,Arm02,0.5,0.5
1222,SC-ITA08-816_B,Arm03,0.5,0.5
1223,SC-ITA08-816_B,Arm04,0.5,0.5
1224,SC-ITA08-816_B,Arm05,0.5,0.5
1225,SC-ITA08-816_B,Arm06,0.5,0.5
1226,SC-ITA08-816_B,Arm07,0.5,0.5
1227,SC-ITA08-816_B,Arm08,0.5,0.5
1228,SC-ITA08-816_B,Arm09,0.5,0.5
1229,SC-ITA08-816_B,Arm10,0.5,0.5
1230,SC-ITA08-816_B,Arm11,0.5,0.5
1231,SC-ITA08-816_B,Armo01,0.5,0.5
1232,SC-ITA08-816_B,Armo02,0.5,0.5
1233,SC-ITA08-816_B,Armo03,0.5,0.5
1234,SC-ITA08-816_B,Am-AG-1,0.5,0.5
1235,SC-ITA08-816_B,Am-AG-10,0.5,0.5
1236,SC-ITA08-816_B,Am-AG-4B,0.5,0.5
1237,SC-ITA08-816_B,Am-AG-11,0.5,0.5
1238,SC-ITA08-816_B,Am-CT-5,0.5,0.5
1239,SC-ITA08-816_B,Am-ATC-2,0.5,0.5
1240,SC-ITA08-816_B,Am-ATC-3,0.5,0.5
1241,SC-ITA08-816_B,Am-CT-2,0.5,0.5
1242,SC-ITA08-816_B,Am-AG-2B,0.5,0.5
1243,SC-LIT02-1306_A,Arm01,0.5,0.5
1244,SC-LIT02-1306_A,Arm02,0.5,0.5
1245,SC-LIT02-1306_A,Arm03,0.5,0.5
1246,SC-LIT02-1306_A,Arm04,0.5,0.5
1247,SC-LIT02-1306_A,Arm05,0.5,0.5
1248,SC-LIT02-1306_A,Arm06,0.5,0.5
1249,SC-LIT02-1306_A,Arm07,0.5,0.5
1250,SC-LIT02-1306_A,Arm08,0.5,0.5
1251,SC-LIT02-1306_A,Arm09,0.5,0.5
1252,SC-LIT02-1306_A,Arm10,0.5,0.5
1253,SC-LIT02-1306_A,Arm11,0.5,0.5
1254,SC-LIT02-1306_A,Armo01,0.5,0.5
1255,SC-LIT02-1306_A,Armo02,0.5,0.5
1256,SC-LIT02-1306_A,Armo03,0.5,0.5
1257,SC-LIT02-1306_A,Am-AG-1,0.5,0.5
1258,SC-LIT02-1306_A,Am-AG-10,0.5,0.5
1259,SC-LIT02-1306_A,Am-AG-4B,0.5,0.5
1260,SC-LIT02-1306_A,Am-AG-11,0.5,0.5
1261,SC-LIT02-1306_A,Am-CT-5,0.5,0.5
1262,SC-LIT02-1306_A,Am-ATC-2,0.5,0.5
1263,SC-LIT02-1306_A,Am-ATC-3,0.5,0.5
1264,SC-LIT02-1306_A,Am-CT-2,0.5,0.5
1265,SC-LIT02-1306_A,Am-AG-2B,0.5,0.5
1266,SC-LIT02-1306_B,Arm01,0.5,0.5
1267,SC-LIT02-1306_B,Arm02,0.5,0.5
1268,SC-LIT02-1306_B,Arm03,0.5,0.5
1269,SC-LIT02-1306_B,Arm04,0.5,0.5
1270,SC-LIT02-1306_B,Arm05,0.5,0.5
1271,SC-LIT02-1306_B,Arm06,0.5,0.5
1272,SC-LIT02-1306_B,Arm07,0.5,0.5
1273,SC-LIT02-1306_B,Arm08,0.5,0.5
1274,SC-LIT02-1306_B,Arm09,0.5,0.5
1275,SC-LIT02-1306_B,Arm10,0.5,0.5
1276,SC-LIT02-1306_B,Arm11,0.5,0.5
1277,SC-LIT02-1306_B,Armo01,0.5,0.5
1278,SC-LIT02-1306_B,Armo02,0.5,0.5
1279,SC-LIT02-1306_B,Armo03,0.5,0.5
1280,SC-LIT02-1306_B,Am-AG-1,0.5,0.5
1281,SC-LIT02-1306_B,Am-AG-10,0.5,0.5
1282,SC-LIT02-1306_B,Am-AG-4B,0.5,0.5
1283,SC-LIT02-1306_B,Am-AG-11,0.5,0.5
1284,SC-LIT02-1306_B,Am-CT-5,0.5,0.5
1285,SC-LIT02-1306_B,Am-ATC-2,0.5,0.5
1286,SC-LIT02-1306_B,Am-ATC-3,0.5,0.5
1287,SC-LIT02-1306_B,Am-CT-2,0.5,0.5
1288,SC-LIT02-1306_B,Am-AG-2B,0.5,0.5
1289,SC-NET01-1077_A,Arm01,0.5,0.5
1290,SC-NET01-1077_A,Arm02,0.5,0.5
1291,SC-NET01-1077_A,Arm03,0.5,0.5
1292,SC-NET01-1077_A,Arm04,0.5,0.5
1293,SC-NET01-1077_A,Arm05,0.5,0.5
1294,SC-NET01-1077_A,Arm06,0.5,0.5
1295,SC-NET01-1077_A,Arm07,0.5,0.5
1296,SC-NET01-1077_A,Arm08,0.5,0.5
1297,SC-NET01-1077_A,Arm09,0.5,0.5
1298,SC-NET01-1077_A,Arm10,0.5,0.5
1299,SC-NET01-1077_A,Arm11,0.5,0.5
1300,SC-NET01-1077_A,Armo01,0.5,0.5
1301,SC-NET01-1077_A,Armo02,0.5,0.5
1302,SC-NET01-1077_A,Armo03,0.5,0.5
1303,SC-NET01-1077_A,Am-AG-1,0.5,0.5
1304,SC-NET01-1077_A,Am-AG-10,0.5,0.5
1305,SC-NET01-1077_A,Am-AG-4B,0.5,0.5
1306,SC-NET01-1077_A,Am-AG-11,0.5,0.5
1307,SC-NET01-1077_A,Am-CT-5,0.5,0.5
1308,SC-NET01-1077_A,Am-ATC-2,0.5,0.5
1309,SC-NET01-1077_A,Am-ATC-3,0.5,0.5
1310,SC-NET01-1077_A,Am-CT-2,0.5,0.5
1311,SC-NET01-1077_A,Am-AG-2B,0.5,0.5
1312,SC-NET01-1077_B,Arm01,0.5,0.5
1313,SC-NET01-1077_B,Arm02,0.5,0.5
1314,SC-NET01-1077_B,Arm03,0.5,0.5
1315,SC-NET01-1077_B,Arm04,0.5,0.5
1316,SC-NET01-1077_B,Arm05,0.5,0.5
1317,SC-NET01-1077_B,Arm06,0.5,0.5
1318,SC-NET01-1077_B,Arm07,0.5,0.5
1319,SC-NET01-1077_B,Arm08,0.5,0.5
1320,SC-NET01-1077_B,Arm09,0.5,0.5
1321,SC-NET01-1077_B,Arm10,0.5,0.5
1322,SC-NET01-1077_B,Arm11,0.5,0.5
1323,SC-NET01-1077_B,Armo01,0.5,0.5
1324,SC-NET01-1077_B,Armo02,0.5,0.5
1325,SC-NET01-1077_B,Armo03,0.5,0.5
1326,SC-NET01-1077_B,Am-AG-1,0.5,0.5
1327,SC-NET01-1077_B,Am-AG-10,0.5,0.5
1328,SC-NET01-1077_B,Am-AG-4B,0.5,0.5
1329,SC-NET01-1077_B,Am-AG-11,0.5,0.5
1330,SC-NET01-1077_B,Am-CT-5,0.5,0.5
1331,SC-NET01-1077_B,Am-ATC-2,0.5,0.5
1332,SC-NET01-1077_B,Am-ATC-3,0.5,0.5
1333,SC-NET01-1077_B,Am-CT-2,0.5,0.5
1334,SC-NET01-1077_B,Am-AG-2B,0.5,0.5
1335,SC-NET01-1081_A,Arm01,0.5,0.5
1336,SC-NET01-1081_A,Arm02,0.5,0.5
1337,SC-NET01-1081_A,Arm03,0.5,0.5
1338,SC-NET01-1081_A,Arm04,0.5,0.5
1339,SC-NET01-1081_A,Arm05,0.5,0.5
1340,SC-NET01-1081_A,Arm06,0.5,0.5
1341,SC-NET01-1081_A,Arm07,0.5,0.5
1342,SC-NET01-1081_A,Arm08,0.5,0.5
1343,SC-NET01-1081_A,Arm09,0.5,0.5
1344,SC-NET01-1081_A,Arm10,0.5,0.5
1345,SC-NET01-1081_A,Arm11,0.5,0.5
1346,SC-NET01-1081_A,Armo01,0.5,0.5
1347,SC-NET01-1081_A,Armo02,0.5,0.5
1348,SC-NET01-1081_A,Armo03,0.5,0.5
1349,SC-NET01-1081_A,Am-AG-1,0.5,0.5
1350,SC-NET01-1081_A,Am-AG-10,0.5,0.5
1351,SC-NET01-1081_A,Am-AG-4B,0.5,0.5
1352,SC-NET01-1081_A,Am-AG-11,0.5,0.5
1353,SC-NET01-1081_A,Am-CT-5,0.5,0.5
1354,SC-NET01-1081_A,Am-ATC-2,0.5,0.5
1355,SC-NET01-1081_A,Am-ATC-3,0.5,0.5
1356,SC-NET01-1081_A,Am-CT-2,0.5,0.5
1357,SC-NET01-1081_A,Am-AG-2B,0.5,0.5
1358,SC-NET01-1081_B,Arm01,0.5,0.5
1359,SC-NET01-1081_B,Arm02,0.5,0.5
1360,SC-NET01-1081_B,Arm03,0.5,0.5
1361,SC-NET01-1081_B,Arm04,0.5,0.5
1362,SC-NET01-1081_B,Arm05,0.5,0.5
1363,SC-NET01-1081_B,Arm06,0.5,0.5
1364,SC-NET01-1081_B,Arm07,0.5,0.5
1365,SC-NET01-1081_B,Arm08,0.5,0.5
1366,SC-NET01-1081_B,Arm09,0.5,0.5
1367,SC-NET01-1081_B,Arm10,0.5,0.5
1368,SC-NET01-1081_B,Arm11,0.5,0.5
1369,SC-NET01-1081_B,Armo01,0.5,0.5
1370,SC-NET01-1081_B,Armo02,0.5,0.5
1371,SC-NET01-1081_B,Armo03,0.5,0.5
1372,SC-NET01-1081_B,Am-AG-1,0.5,0.5
1373,SC-NET01-1081_B,Am-AG-10,0.5,0.5
1374,SC-NET01-1081_B,Am-AG-4B,0.5,0.5
1375,SC-NET01-1081_B,Am-AG-11,0.5,0.5
1376,SC-NET01-1081_B,Am-CT-5,0.5,0.5
1377,SC-NET01-1081_B,Am-ATC-2,0.5,0.5
1378,SC-NET01-1081_B,Am-ATC-3,0.5,0.5
1379,SC-NET01-1081_B,Am-CT-2,0.5,0.5
1380,SC-NET01-1081_B,Am-AG-2B,0.5,0.5
1381,SC-NET01-1082_A,Arm01,0.5,0.5
1382,SC-NET01-1082_A,Arm02,0.5,0.5
1383,SC-NET01-1082_A,Arm03,0.5,0.5
1384,SC-NET01-1082_A,Arm04,0.5,0.5
1385,SC-NET01-1082_A,Arm05,0.5,0.5
1386,SC-NET01-1082_A,Arm06,0.5,0.5
1387,SC-NET01-1082_A,Arm07,0.5,0.5
1388,SC-NET01-1082_A,Arm08,0.5,0.5
1389,SC-NET01-1082_A,Arm09,0.5,0.5
1390,SC-NET01-1082_A,Arm10,0.5,0.5
1391,SC-NET01-1082_A,Arm11,0.5,0.5
1392,SC-NET01-1082_A,Armo01,0.5,0.5
1393,SC-NET01-1082_A,Armo02,0.5,0.5
1394,SC-NET01-1082_A,Armo03,0.5,0.5
1395,SC-NET01-1082_A,Am-AG-1,0.5,0.5
1396,SC-NET01-1082_A,Am-AG-10,0.5,0.5
1397,SC-NET01-1082_A,Am-AG-4B,0.5,0.5
1398,SC-NET01-1082_A,Am-AG-11,0.5,0.5
1399,SC-NET01-1082_A,Am-CT-5,0.5,0.5
1400,SC-NET01-1082_A,Am-ATC-2,0.5,0.5
1401,SC-NET01-1082_A,Am-ATC-3,0.5,0.5
1402,SC-NET01-1082_A,Am-CT-2,0.5,0.5
1403,SC-NET01-1082_A,Am-AG-2B,0.5,0.5
1404,SC-NET01-1082_B,Arm01,0.5,0.5
1405,SC-NET01-1082_B,Arm02,0.5,0.5
1406,SC-NET01-1082_B,Arm03,0.5,0.5
1407,SC-NET01-1082_B,Arm04,0.5,0.5
1408,SC-NET01-1082_B,Arm05,0.5,0.5
1409,SC-NET01-1082_B,Arm06,0.5,0.5
1410,SC-NET01-1082_B,Arm07,0.5,0.5
1411,SC-NET01-1082_B,Arm08,0.5,0.5
1412,SC-NET01-1082_B,Arm09,0.5,0.5
1413,SC-NET01-1082_B,Arm10,0.5,0.5
1414,SC-NET01-1082_B,Arm11,0.5,0.5
1415,SC-NET01-1082_B,Armo01,0.5,0.5
1416,SC-NET01-1082_B,Armo02,0.5,0.5
1417,SC-NET01-1082_B,Armo03,0.5,0.5
1418,SC-NET01-1082_B,Am-AG-1,0.5,0.5
1419,SC-NET01-1082_B,Am-AG-10,0.5,0.5
1420,SC-NET01-1082_B,Am-AG-4B,0.5,0.5
1421,SC-NET01-1082_B,Am-AG-11,0.5,0.5
1422,SC-NET01-1082_B,Am-CT-5,0.5,0.5
1423,SC-NET01-1082_B,Am-ATC-2,0.5,0.5
1424,SC-NET01-1082_B,Am-ATC-3,0.5,0.5
1425,SC-NET01-1082_B,Am-CT-2,0.5,0.5
1426,SC-NET01-1082_B,Am-AG-2B,0.5,0.5
1427,SC-NET01-1088_A,Arm01,0.5,0.5
1428,SC-NET01-1088_A,Arm02,0.5,0.5
1429,SC-NET01-1088_A,Arm03,0.5,0.5
1430,SC-NET01-1088_A,Arm04,0.5,0.5
1431,SC-NET01-1088_A,Arm05,0.5,0.5
1432,SC-NET01-1088_A,Arm06,0.5,0.5
1433,SC-NET01-1088_A,Arm07,0.5,0.5
1434,SC-NET01-1088_A,Arm08,0.5,0.5
1435,SC-NET01-1088_A,Arm09,0.5,0.5
1436,SC-NET01-1088_A,Arm10,0.5,0.5
1437,SC-NET01-1088_A,Arm11,0.5,0.5
1438,SC-NET01-1088_A,Armo01,0.5,0.5
1439,SC-NET01-1088_A,Armo02,0.5,0.5
1440,SC-NET01-1088_A,Armo03,0.5,0.5
1441,SC-NET01-1088_A,Am-AG-1,0.5,0.5
1442,SC-NET01-1088_A,Am-AG-10,0.5,0.5
1443,SC-NET01-1088_A,Am-AG-4B,0.5,0.5
1444,SC-NET01-1088_A,Am-AG-11,0.5,0.5
1445,SC-NET01-1088_A,Am-CT-5,0.5,0.5
1446,SC-NET01-1088_A,Am-ATC-2,0.5,0.5
1447,SC-NET01-1088_A,Am-ATC-3,0.5,0.5
1448,SC-NET01-1088_A,Am-CT-2,0.5,0.5
1449,SC-NET01-1088_A,Am-AG-2B,0.5,0.5
1450,SC-NET01-1088_B,Arm01,0.5,0.5
1451,SC-NET01-1088_B,Arm02,0.5,0.5
1452,SC-NET01-1088_B,Arm03,0.5,0.5
1453,SC-NET01-1088_B,Arm04,0.5,0.5
1454,SC-NET01-1088_B,Arm05,0.5,0.5
1455,SC-NET01-1088_B,Arm06,0.5,0.5
1456,SC-NET01-1088_B,Arm07,0.5,0.5
1457,SC-NET01-1088_B,Arm08,0.5,0.5
1458,SC-NET01-1088_B,Arm09,0.5,0.5
1459,SC-NET01-1088_B,Arm10,0.5,0.5
1460,SC-NET01-1088_B,Arm11,0.5,0.5
1461,SC-NET01-1088_B,Armo01,0.5,0.5
1462,SC-NET01-1088_B,Armo02,0.5,0.5
1463,SC-NET01-1088_B,Armo03,0.5,0.5
1464,SC-NET01-1088_B,Am-AG-1,0.5,0.5
1465,SC-NET01-1088_B,Am-AG-10,0.5,0.5
1466,SC-NET01-1088_B,Am-AG-4B,0.5,0.5
1467,SC-NET01-1088_B,Am-AG-11,0.5,0.5
1468,SC-NET01-1088_B,Am-CT-5,0.5,0.5
1469,SC-NET01-1088_B,Am-ATC-2,0.5,0.5
1470,SC-NET01-1088_B,Am-ATC-3,0.5,0.5
1471,SC-NET01-1088_B,Am-CT-2,0.5,0.5
1472,SC-NET01-1088_B,Am-AG-2B,0.5,0.5
1473,SC-NOR01-1605_A,Arm01,0.5,0.5
1474,SC-NOR01-1605_A,Arm02,0.5,0.5
1475,SC-NOR01-1605_A,Arm03,0.5,0.5
1476,SC-NOR01-1605_A,Arm04,0.5,0.5
1477,SC-NOR01-1605_A,Arm05,0.5,0.5
1478,SC-NOR01-1605_A,Arm06,0.5,0.5
1479,SC-NOR01-1605_A,Arm07,0.5,0.5
1480,SC-NOR01-1605_A,Arm08,0.5,0.5
1481,SC-NOR01-1605_A,Arm09,0.5,0.5
1482,SC-NOR01-1605_A,Arm10,0.5,0.5
1483,SC-NOR01-1605_A,Arm11,0.5,0.5
1484,SC-NOR01-1605_A,Armo01,0.5,0.5
1485,SC-NOR01-1605_A,Armo02,0.5,0.5
1486,SC-NOR01-1605_A,Armo03,0.5,0.5
1487,SC-NOR01-1605_A,Am-AG-1,0.5,0.5
1488,SC-NOR01-1605_A,Am-AG-10,0.5,0.5
1489,SC-NOR01-1605_A,Am-AG-4B,0.5,0.5
