Serial,Sample,Loci,like_AA,like_AB
513,SC-FRA02-139_A,Arm07,0.0,0.0
514,SC-FRA02-139_A,Arm08,1.0,0.0
515,SC-FRA02-139_A,Arm09,0.0,0.0
516,SC-FRA02-139_A,Arm10,0.0,0.0
517,SC-FRA02-139_A,Arm11,0.0,0.0
518,SC-FRA02-139_A,Armo01,0.0,0.0
519,SC-FRA02-139_A,Armo02,0.0,0.0
520,SC-FRA02-139_A,Armo03,0.0,0.0
521,SC-FRA02-139_A,Am-AG-1,0.0,0.0
522,SC-FRA02-139_A,Am-AG-10,0.0,0.0
523,SC-FRA02-139_A,Am-AG-4B,0.0,0.0
524,SC-FRA02-139_A,Am-AG-11,0.0,0.0
525,SC-FRA02-139_A,Am-CT-5,0.0,0.0
526,SC-FRA02-139_A,Am-ATC-2,0.0,0.0
527,SC-FRA02-139_A,Am-ATC-3,0.0,0.0
528,SC-FRA02-139_A,Am-CT-2,0.0,0.0
529,SC-FRA02-139_A,Am-AG-2B,0.0,0.0
530,SC-FRA02-139_B,Arm01,0.0,0.0
531,SC-FRA02-139_B,Arm02,0.0,0.0
532,SC-FRA02-139_B,Arm03,0.0,0.0
533,SC-FRA02-139_B,Arm04,0.0,0.0
534,SC-FRA02-139_B,Arm05,0.0,0.0
535,SC-FRA02-139_B,Arm06,0.0,0.0
536,SC-FRA02-139_B,Arm07,0.0,0.0
537,SC-FRA02-139_B,Arm08,1.0,0.0
538,SC-FRA02-139_B,Arm09,0.0,0.0
539,SC-FRA02-139_B,Arm10,0.0,0.0
540,SC-FRA02-139_B,Arm11,0.0,0.0
541,SC-FRA02-139_B,Armo01,0.0,0.0
542,SC-FRA02-139_B,Armo02,0.0,0.0
543,SC-FRA02-139_B,Armo03,0.0,0.0
544,SC-FRA02-139_B,Am-AG-1,0.0,0.0
545,SC-FRA02-139_B,Am-AG-10,0.0,0.0
546,SC-FRA02-139_B,Am-AG-4B,0.0,0.0
547,SC-FRA02-139_B,Am-AG-11,1.0,0.0
548,SC-FRA02-139_B,Am-CT-5,0.0,0.0
549,SC-FRA02-139_B,Am-ATC-2,0.0,0.0
550,SC-FRA02-139_B,Am-ATC-3,0.0,0.0
551,SC-FRA02-139_B,Am-CT-2,0.0,0.0
552,SC-FRA02-139_B,Am-AG-2B,0.0,0.0
553,SC-GER03-317_A,Arm01,0.0,0.0
554,SC-GER03-317_A,Arm02,1.0,0.0
555,SC-GER03-317_A,Arm03,0.0,0.0
556,SC-GER03-317_A,Arm04,0.0,0.0
557,SC-GER03-317_A,Arm05,0.0,0.0
558,SC-GER03-317_A,Arm06,0.0,0.0
559,SC-GER03-317_A,Arm07,0.0,0.0
560,SC-GER03-317_A,Arm08,1.0,0.0
561,SC-GER03-317_A,Arm09,1.0,0.0
562,SC-GER03-317_A,Arm10,0.0,0.0
563,SC-GER03-317_A,Arm11,0.0,0.0
564,SC-GER03-317_A,Armo01,1.0,0.0
565,SC-GER03-317_A,Armo02,1.0,0.0
566,SC-GER03-317_A,Armo03,1.0,0.0
567,SC-GER03-317_A,Am-AG-1,0.0,0.0
568,SC-GER03-317_A,Am-AG-10,1.0,0.0
569,SC-GER03-317_A,Am-AG-4B,0.0,0.0
570,SC-GER03-317_A,Am-AG-11,1.0,0.0
571,SC-GER03-317_A,Am-CT-5,0.0,0.0
572,SC-GER03-317_A,Am-ATC-2,0.0,0.0
573,SC-GER03-317_A,Am-ATC-3,0.0,0.0
574,SC-GER03-317_A,Am-CT-2,0.0,0.0
575,SC-GER03-317_A,Am-AG-2B,1.0,0.0
576,SC-GER03-317_B,Arm01,0.0,0.0
577,SC-GER03-317_B,Arm02,1.0,0.0
578,SC-GER03-317_B,Arm03,0.0,0.0
579,SC-GER03-317_B,Arm04,0.0,0.0
580,SC-GER03-317_B,Arm05,0.0,0.0
581,SC-GER03-317_B,Arm06,0.0,0.0
582,SC-GER03-317_B,Arm07,0.0,0.0
583,SC-GER03-317_B,Arm08,1.0,0.0
584,SC-GER03-317_B,Arm09,1.0,0.0
585,SC-GER03-317_B,Arm10,0.0,0.0
586,SC-GER03-317_B,Arm11,0.0,0.0
587,SC-GER03-317_B,Armo01,0.0,0.0
588,SC-GER03-317_B,Armo02,1.0,0.0
589,SC-GER03-317_B,Armo03,1.0,0.0
590,SC-GER03-317_B,Am-AG-1,1.0,0.0
591,SC-GER03-317_B,Am-AG-10,1.0,0.0
592,SC-GER03-317_B,Am-AG-4B,0.0,0.0
593,SC-GER03-317_B,Am-AG-11,1.0,0.0
594,SC-GER03-317_B,Am-CT-5,0.0,0.0
595,SC-GER03-317_B,Am-ATC-2,0.0,0.0
596,SC-GER03-317_B,Am-ATC-3,0.0,0.0
597,SC-GER03-317_B,Am-CT-2,0.0,0.0
598,SC-GER03-317_B,Am-AG-2B,1.0,0.0
599,SC-GER03-319_A,Arm01,0.0,0.0
600,SC-GER03-319_A,Arm02,0.0,0.0
601,SC-GER03-319_A,Arm03,0.0,0.0
602,SC-GER03-319_A,Arm04,0.0,0.0
603,SC-GER03-319_A,Arm05,1.0,0.0
604,SC-GER03-319_A,Arm06,0.0,0.0
605,SC-GER03-319_A,Arm07,0.0,0.0
606,SC-GER03-319_A,Arm08,0.0,0.0
607,SC-GER03-319_A,Arm09,0.0,0.0
608,SC-GER03-319_A,Arm10,0.0,0.0
609,SC-GER03-319_A,Arm11,1.0,0.0
610,SC-GER03-319_A,Armo01,0.0,0.0
611,SC-GER03-319_A,Armo02,0.0,0.0
612,SC-GER03-319_A,Armo03,0.0,0.0
613,SC-GER03-319_A,Am-AG-1,0.0,0.0
614,SC-GER03-319_A,Am-AG-10,1.0,0.0
615,SC-GER03-319_A,Am-AG-4B,0.0,0.0
616,SC-GER03-319_A,Am-AG-11,0.0,0.0
617,SC-GER03-319_A,Am-CT-5,0.0,0.0
618,SC-GER03-319_A,Am-ATC-2,0.0,0.0
619,SC-GER03-319_A,Am-ATC-3,0.0,0.0
620,SC-GER03-319_A,Am-CT-2,0.0,0.0
621,SC-GER03-319_A,Am-AG-2B,0.0,0.0
622,SC-GER03-319_B,Arm01,0.0,0.0
623,SC-GER03-319_B,Arm02,0.0,0.0
624,SC-GER03-319_B,Arm03,0.0,0.0
625,SC-GER03-319_B,Arm04,1.0,0.0
626,SC-GER03-319_B,Arm05,1.0,0.0
627,SC-GER03-319_B,Arm06,0.0,0.0
628,SC-GER03-319_B,Arm07,0.0,0.0
629,SC-GER03-319_B,Arm08,0.0,0.0
630,SC-GER03-319_B,Arm09,0.0,0.0
631,SC-GER03-319_B,Arm10,0.0,0.0
632,SC-GER03-319_B,Arm11,0.0,0.0
633,SC-GER03-319_B,Armo01,0.0,0.0
634,SC-GER03-319_B,Armo02,0.0,0.0
635,SC-GER03-319_B,Armo03,0.0,0.0
636,SC-GER03-319_B,Am-AG-1,1.0,0.0
637,SC-GER03-319_B,Am-AG-10,1.0,0.0
638,SC-GER03-319_B,Am-AG-4B,1.0,0.0
639,SC-GER03-319_B,Am-AG-11,0.0,0.0
640,SC-GER03-319_B,Am-CT-5,0.0,0.0
641,SC-GER03-319_B,Am-ATC-2,1.0,0.0
642,SC-GER03-319_B,Am-ATC-3,0.0,0.0
643,SC-GER03-319_B,Am-CT-2,1.0,0.0
644,SC-GER03-319_B,Am-AG-2B,0.0,0.0
645,SC-GER06-744_A,Arm01,0.0,0.0
646,SC-GER06-744_A,Arm02,0.0,0.0
647,SC-GER06-744_A,Arm03,0.0,0.0
648,SC-GER06-744_A,Arm04,0.0,0.0
649,SC-GER06-744_A,Arm05,0.0,0.0
650,SC-GER06-744_A,Arm06,0.0,0.0
651,SC-GER06-744_A,Arm07,0.0,0.0
652,SC-GER06-744_A,Arm08,0.0,0.0
653,SC-GER06-744_A,Arm09,0.0,0.0
654,SC-GER06-744_A,Arm10,1.0,0.0
655,SC-GER06-744_A,Arm11,0.0,0.0
656,SC-GER06-744_A,Armo01,0.0,0.0
657,SC-GER06-744_A,Armo02,0.0,0.0
658,SC-GER06-744_A,Armo03,0.0,0.0
659,SC-GER06-744_A,Am-AG-1,1.0,0.0
660,SC-GER06-744_A,Am-AG-10,1.0,0.0
661,SC-GER06-744_A,Am-AG-4B,1.0,0.0
662,SC-GER06-744_A,Am-AG-11,0.0,0.0
663,SC-GER06-744_A,Am-CT-5,0.0,0.0
664,SC-GER06-744_A,Am-ATC-2,1.0,0.0
665,SC-GER06-744_A,Am-ATC-3,0.0,0.0
666,SC-GER06-744_A,Am-CT-2,0.0,0.0
667,SC-GER06-744_A,Am-AG-2B,1.0,0.0
668,SC-GER06-744_B,Arm01,0.0,0.0
669,SC-GER06-744_B,Arm02,0.0,0.0
670,SC-GER06-744_B,Arm03,0.0,0.0
671,SC-GER06-744_B,Arm04,0.0,0.0
672,SC-GER06-744_B,Arm05,0.0,0.0
673,SC-GER06-744_B,Arm06,0.0,0.0
674,SC-GER06-744_B,Arm07,0.0,0.0
675,SC-GER06-744_B,Arm08,0.0,0.0
676,SC-GER06-744_B,Arm09,0.0,0.0
677,SC-GER06-744_B,Arm10,1.0,0.0
678,SC-GER06-744_B,Arm11,0.0,0.0
679,SC-GER06-744_B,Armo01,0.0,0.0
680,SC-GER06-744_B,Armo02,0.0,0.0
681,SC-GER06-744_B,Armo03,0.0,0.0
682,SC-GER06-744_B,Am-AG-1,1.0,0.0
683,SC-GER06-744_B,Am-AG-10,1.0,0.0
684,SC-GER06-744_B,Am-AG-4B,1.0,0.0
685,SC-GER06-744_B,Am-AG-11,0.0,0.0
686,SC-GER06-744_B,Am-CT-5,0.0,0.0
687,SC-GER06-744_B,Am-ATC-2,1.0,0.0
688,SC-GER06-744_B,Am-ATC-3,0.0,0.0
689,SC-GER06-744_B,Am-CT-2,1.0,0.0
690,SC-GER06-744_B,Am-AG-2B,1.0,0.0
691,SC-GER06-747_A,Arm01,0.0,0.0
692,SC-GER06-747_A,Arm02,1.0,0.0
693,SC-GER06-747_A,Arm03,0.0,0.0
694,SC-GER06-747_A,Arm04,0.0,0.0
695,SC-GER06-747_A,Arm05,0.0,0.0
696,SC-GER06-747_A,Arm06,0.0,0.0
697,SC-GER06-747_A,Arm07,0.0,0.0
698,SC-GER06-747_A,Arm08,1.0,0.0
699,SC-GER06-747_A,Arm09,0.0,0.0
700,SC-GER06-747_A,Arm10,0.0,0.0
701,SC-GER06-747_A,Arm11,1.0,0.0
702,SC-GER06-747_A,Armo01,0.0,0.0
703,SC-GER06-747_A,Armo02,0.0,0.0
704,SC-GER06-747_A,Armo03,1.0,0.0
705,SC-GER06-747_A,Am-AG-1,0.0,0.0
706,SC-GER06-747_A,Am-AG-10,1.0,0.0
707,SC-GER06-747_A,Am-AG-4B,0.0,0.0
708,SC-GER06-747_A,Am-AG-11,0.0,0.0
709,SC-GER06-747_A,Am-CT-5,0.0,0.0
710,SC-GER06-747_A,Am-ATC-2,0.0,0.0
711,SC-GER06-747_A,Am-ATC-3,0.0,0.0
712,SC-GER06-747_A,Am-CT-2,0.0,0.0
713,SC-GER06-747_A,Am-AG-2B,0.0,0.0
714,SC-GER06-747_B,Arm01,0.0,0.0
715,SC-GER06-747_B,Arm02,1.0,0.0
716,SC-GER06-747_B,Arm03,0.0,0.0
717,SC-GER06-747_B,Arm04,1.0,0.0
718,SC-GER06-747_B,Arm05,0.0,0.0
719,SC-GER06-747_B,Arm06,0.0,0.0
720,SC-GER06-747_B,Arm07,0.0,0.0
721,SC-GER06-747_B,Arm08,1.0,0.0
722,SC-GER06-747_B,Arm09,0.0,0.0
723,SC-GER06-747_B,Arm10,0.0,0.0
724,SC-GER06-747_B,Arm11,1.0,0.0
725,SC-GER06-747_B,Armo01,0.0,0.0
726,SC-GER06-747_B,Armo02,0.0,0.0
727,SC-GER06-747_B,Armo03,0.0,0.0
728,SC-GER06-747_B,Am-AG-1,0.0,0.0
729,SC-GER06-747_B,Am-AG-10,1.0,0.0
730,SC-GER06-747_B,Am-AG-4B,0.0,0.0
731,SC-GER06-747_B,Am-AG-11,0.0,0.0
732,SC-GER06-747_B,Am-CT-5,0.0,0.0
733,SC-GER06-747_B,Am-ATC-2,0.0,0.0
734,SC-GER06-747_B,Am-ATC-3,0.0,0.0
735,SC-GER06-747_B,Am-CT-2,0.0,0.0
736,SC-GER06-747_B,Am-AG-2B,0.0,0.0
737,SC-GER06-749_A,Arm01,1.0,0.0
738,SC-GER06-749_A,Arm02,0.0,0.0
739,SC-GER06-749_A,Arm03,0.0,0.0
740,SC-GER06-749_A,Arm04,0.0,0.0
741,SC-GER06-749_A,Arm05,0.0,0.0
742,SC-GER06-749_A,Arm06,0.0,0.0
743,SC-GER06-749_A,Arm07,0.0,0.0
744,SC-GER06-749_A,Arm08,0.0,0.0
745,SC-GER06-749_A,Arm09,0.0,0.0
746,SC-GER06-749_A,Arm10,0.0,0.0
747,SC-GER06-749_A,Arm11,0.0,0.0
748,SC-GER06-749_A,Armo01,1.0,0.0
749,SC-GER06-749_A,Armo02,0.0,0.0
750,SC-GER06-749_A,Armo03,0.0,0.0
751,SC-GER06-749_A,Am-AG-1,1.0,0.0
752,SC-GER06-749_A,Am-AG-10,1.0,0.0
753,SC-GER06-749_A,Am-AG-4B,0.0,0.0
754,SC-GER06-749_A,Am-AG-11,0.0,0.0
755,SC-GER06-749_A,Am-CT-5,0.0,0.0
756,SC-GER06-749_A,Am-ATC-2,0.0,0.0
757,SC-GER06-749_A,Am-ATC-3,0.0,0.0
758,SC-GER06-749_A,Am-CT-2,0.0,0.0
759,SC-GER06-749_A,Am-AG-2B,0.0,0.0
760,SC-GER06-749_B,Arm01,1.0,0.0
761,SC-GER06-749_B,Arm02,0.0,0.0
762,SC-GER06-749_B,Arm03,0.0,0.0
763,SC-GER06-749_B,Arm04,0.0,0.0
764,SC-GER06-749_B,Arm05,0.0,0.0
765,SC-GER06-749_B,Arm06,0.0,0.0
766,SC-GER06-749_B,Arm07,0.0,0.0
767,SC-GER06-749_B,Arm08,0.0,0.0
768,SC-GER06-749_B,Arm09,0.0,0.0
769,SC-GER06-749_B,Arm10,0.0,0.0
770,SC-GER06-749_B,Arm11,0.0,0.0
771,SC-GER06-749_B,Armo01,1.0,0.0
772,SC-GER06-749_B,Armo02,0.0,0.0
773,SC-GER06-749_B,Armo03,0.0,0.0
774,SC-GER06-749_B,Am-AG-1,1.0,0.0
775,SC-GER06-749_B,Am-AG-10,1.0,0.0
776,SC-GER06-749_B,Am-AG-4B,0.0,0.0
777,SC-GER06-749_B,Am-AG-11,0.0,0.0
778,SC-GER06-749_B,Am-CT-5,0.0,0.0
779,SC-GER06-749_B,Am-ATC-2,0.0,0.0
780,SC-GER06-749_B,Am-ATC-3,0.0,0.0
781,SC-GER06-749_B,Am-CT-2,0.0,0.0
782,SC-GER06-749_B,Am-AG-2B,0.0,0.0
783,SC-GER06-757_A,Arm01,1.0,0.0
784,SC-GER06-757_A,Arm02,0.0,0.0
785,SC-GER06-757_A,Arm03,1.0,0.0
786,SC-GER06-757_A,Arm04,0.0,0.0
787,SC-GER06-757_A,Arm05,1.0,0.0
788,SC-GER06-757_A,Arm06,0.0,0.0
789,SC-GER06-757_A,Arm07,0.0,0.0
790,SC-GER06-757_A,Arm08,0.0,0.0
791,SC-GER06-757_A,Arm09,1.0,0.0
792,SC-GER06-757_A,Arm10,0.0,0.0
793,SC-GER06-757_A,Arm11,0.0,0.0
794,SC-GER06-757_A,Armo01,0.0,0.0
795,SC-GER06-757_A,Armo02,0.0,0.0
796,SC-GER06-757_A,Armo03,0.0,0.0
797,SC-GER06-757_A,Am-AG-1,1.0,0.0
798,SC-GER06-757_A,Am-AG-10,1.0,0.0
799,SC-GER06-757_A,Am-AG-4B,0.0,0.0
800,SC-GER06-757_A,Am-AG-11,0.0,0.0
801,SC-GER06-757_A,Am-CT-5,0.0,0.0
802,SC-GER06-757_A,Am-ATC-2,0.0,0.0
803,SC-GER06-757_A,Am-ATC-3,0.0,0.0
804,SC-GER06-757_A,Am-CT-2,0.0,0.0
805,SC-GER06-757_A,Am-AG-2B,0.0,0.0
806,SC-GER06-757_B,Arm01,1.0,0.0
807,SC-GER06-757_B,Arm02,0.0,0.0
808,SC-GER06-757_B,Arm03,1.0,0.0
809,SC-GER06-757_B,Arm04,1.0,0.0
810,SC-GER06-757_B,Arm05,1.0,0.0
811,SC-GER06-757_B,Arm06,0.0,0.0
812,SC-GER06-757_B,Arm07,0.0,0.0
813,SC-GER06-757_B,Arm08,0.0,0.0
814,SC-GER06-757_B,Arm09,1.0,0.0
815,SC-GER06-757_B,Arm10,0.0,0.0
816,SC-GER06-757_B,Arm11,0.0,0.0
817,SC-GER06-757_B,Armo01,0.0,0.0
818,SC-GER06-757_B,Armo02,0.0,0.0
819,SC-GER06-757_B,Armo03,0.0,0.0
820,SC-GER06-757_B,Am-AG-1,1.0,0.0
821,SC-GER06-757_B,Am-AG-10,1.0,0.0
822,SC-GER06-757_B,Am-AG-4B,0.0,0.0
823,SC-GER06-757_B,Am-AG-11,1.0,0.0
824,SC-GER06-757_B,Am-CT-5,0.0,0.0
825,SC-GER06-757_B,Am-ATC-2,0.0,0.0
826,SC-GER06-757_B,Am-ATC-3,0.0,0.0
827,SC-GER06-757_B,Am-CT-2,0.0,0.0
828,SC-GER06-757_B,Am-AG-2B,0.0,0.0
829,SC-GER07-304_A,Arm01,0.0,0.0
830,SC-GER07-304_A,Arm02,0.0,0.0
831,SC-GER07-304_A,Arm03,1.0,0.0
832,SC-GER07-304_A,Arm04,1.0,0.0
833,SC-GER07-304_A,Arm05,1.0,0.0
834,SC-GER07-304_A,Arm06,0.0,0.0
835,SC-GER07-304_A,Arm07,0.0,0.0
836,SC-GER07-304_A,Arm08,0.0,0.0
837,SC-GER07-304_A,Arm09,0.0,0.0
838,SC-GER07-304_A,Arm10,0.0,0.0
839,SC-GER07-304_A,Arm11,1.0,0.0
840,SC-GER07-304_A,Armo01,0.0,0.0
841,SC-GER07-304_A,Armo02,0.0,0.0
842,SC-GER07-304_A,Armo03,1.0,0.0
843,SC-GER07-304_A,Am-AG-1,0.0,0.0
844,SC-GER07-304_A,Am-AG-10,1.0,0.0
845,SC-GER07-304_A,Am-AG-4B,0.0,0.0
846,SC-GER07-304_A,Am-AG-11,1.0,0.0
847,SC-GER07-304_A,Am-CT-5,1.0,0.0
848,SC-GER07-304_A,Am-ATC-2,0.0,0.0
849,SC-GER07-304_A,Am-ATC-3,0.0,0.0
850,SC-GER07-304_A,Am-CT-2,0.0,0.0
851,SC-GER07-304_A,Am-AG-2B,1.0,0.0
852,SC-GER07-304_B,Arm01,0.0,0.0
853,SC-GER07-304_B,Arm02,0.0,0.0
854,SC-GER07-304_B,Arm03,1.0,0.0
855,SC-GER07-304_B,Arm04,0.0,0.0
856,SC-GER07-304_B,Arm05,1.0,0.0
857,SC-GER07-304_B,Arm06,0.0,0.0
858,SC-GER07-304_B,Arm07,0.0,0.0
859,SC-GER07-304_B,Arm08,0.0,0.0
860,SC-GER07-304_B,Arm09,0.0,0.0
861,SC-GER07-304_B,Arm10,0.0,0.0
862,SC-GER07-304_B,Arm11,0.0,0.0
863,SC-GER07-304_B,Armo01,0.0,0.0
864,SC-GER07-304_B,Armo02,0.0,0.0
865,SC-GER07-304_B,Armo03,1.0,0.0
866,SC-GER07-304_B,Am-AG-1,0.0,0.0
867,SC-GER07-304_B,Am-AG-10,1.0,0.0
868,SC-GER07-304_B,Am-AG-4B,0.0,0.0
869,SC-GER07-304_B,Am-AG-11,1.0,0.0
870,SC-GER07-304_B,Am-CT-5,1.0,0.0
871,SC-GER07-304_B,Am-ATC-2,0.0,0.0
872,SC-GER07-304_B,Am-ATC-3,0.0,0.0
873,SC-GER07-304_B,Am-CT-2,0.0,0.0
874,SC-GER07-304_B,Am-AG-2B,1.0,0.0
875,SC-GER07-314_A,Arm01,0.0,0.0
876,SC-GER07-314_A,Arm02,1.0,0.0
877,SC-GER07-314_A,Arm03,1.0,0.0
878,SC-GER07-314_A,Arm04,0.0,0.0
879,SC-GER07-314_A,Arm05,0.0,0.0
880,SC-GER07-314_A,Arm06,1.0,0.0
881,SC-GER07-314_A,Arm07,0.0,0.0
882,SC-GER07-314_A,Arm08,0.0,0.0
883,SC-GER07-314_A,Arm09,0.0,0.0
884,SC-GER07-314_A,Arm10,0.0,0.0
885,SC-GER07-314_A,Arm11,0.0,0.0
886,SC-GER07-314_A,Armo01,0.0,0.0
887,SC-GER07-314_A,Armo02,0.0,0.0
888,SC-GER07-314_A,Armo03,0.0,0.0
889,SC-GER07-314_A,Am-AG-1,0.0,0.0
890,SC-GER07-314_A,Am-AG-10,1.0,0.0
891,SC-GER07-314_A,Am-AG-4B,1.0,0.0
892,SC-GER07-314_A,Am-AG-11,1.0,0.0
893,SC-GER07-314_A,Am-CT-5,0.0,0.0
894,SC-GER07-314_A,Am-ATC-2,0.0,0.0
895,SC-GER07-314_A,Am-ATC-3,0.0,0.0
896,SC-GER07-314_A,Am-CT-2,1.0,0.0
897,SC-GER07-314_A,Am-AG-2B,0.0,0.0
898,SC-GER07-314_B,Arm01,0.0,0.0
899,SC-GER07-314_B,Arm02,1.0,0.0
900,SC-GER07-314_B,Arm03,1.0,0.0
901,SC-GER07-314_B,Arm04,0.0,0.0
902,SC-GER07-314_B,Arm05,0.0,0.0
903,SC-GER07-314_B,Arm06,1.0,0.0
904,SC-GER07-314_B,Arm07,0.0,0.0
905,SC-GER07-314_B,Arm08,0.0,0.0
906,SC-GER07-314_B,Arm09,0.0,0.0
907,SC-GER07-314_B,Arm10,0.0,0.0
908,SC-GER07-314_B,Arm11,0.0,0.0
909,SC-GER07-314_B,Armo01,0.0,0.0
910,SC-GER07-314_B,Armo02,0.0,0.0
911,SC-GER07-314_B,Armo03,0.0,0.0
912,SC-GER07-314_B,Am-AG-1,0.0,0.0
913,SC-GER07-314_B,Am-AG-10,1.0,0.0
914,SC-GER07-314_B,Am-AG-4B,0.0,0.0
915,SC-GER07-314_B,Am-AG-11,1.0,0.0
916,SC-GER07-314_B,Am-CT-5,0.0,0.0
917,SC-GER07-314_B,Am-ATC-2,0.0,0.0
918,SC-GER07-314_B,Am-ATC-3,0.0,0.0
919,SC-GER07-314_B,Am-CT-2,1.0,0.0
920,SC-GER07-314_B,Am-AG-2B,0.0,0.0
921,SC-ITA01-661_A,Arm01,0.0,0.0
922,SC-ITA01-661_A,Arm02,0.0,0.0
923,SC-ITA01-661_A,Arm03,1.0,0.0
924,SC-ITA01-661_A,Arm04,0.0,0.0
925,SC-ITA01-661_A,Arm05,0.0,0.0
926,SC-ITA01-661_A,Arm06,0.0,0.0
927,SC-ITA01-661_A,Arm07,0.0,0.0
928,SC-ITA01-661_A,Arm08,1.0,0.0
929,SC-ITA01-661_A,Arm09,0.0,0.0
930,SC-ITA01-661_A,Arm10,0.0,0.0
931,SC-ITA01-661_A,Arm11,0.0,0.0
932,SC-ITA01-661_A,Armo01,1.0,0.0
933,SC-ITA01-661_A,Armo02,0.0,0.0
934,SC-ITA01-661_A,Armo03,0.0,0.0
935,SC-ITA01-661_A,Am-AG-1,0.0,0.0
936,SC-ITA01-661_A,Am-AG-10,0.0,0.0
937,SC-ITA01-661_A,Am-AG-4B,1.0,0.0
938,SC-ITA01-661_A,Am-AG-11,1.0,0.0
939,SC-ITA01-661_A,Am-CT-5,0.0,0.0
940,SC-ITA01-661_A,Am-ATC-2,0.0,0.0
941,SC-ITA01-661_A,Am-ATC-3,0.0,0.0
942,SC-ITA01-661_A,Am-CT-2,0.0,0.0
943,SC-ITA01-661_A,Am-AG-2B,1.0,0.0
944,SC-ITA01-661_B,Arm01,0.0,0.0
945,SC-ITA01-661_B,Arm02,0.0,0.0
946,SC-ITA01-661_B,Arm03,1.0,0.0
947,SC-ITA01-661_B,Arm04,0.0,0.0
948,SC-ITA01-661_B,Arm05,0.0,0.0
949,SC-ITA01-661_B,Arm06,0.0,0.0
950,SC-ITA01-661_B,Arm07,0.0,0.0
951,SC-ITA01-661_B,Arm08,0.0,0.0
952,SC-ITA01-661_B,Arm09,0.0,0.0
953,SC-ITA01-661_B,Arm10,0.0,0.0
954,SC-ITA01-661_B,Arm11,0.0,0.0
955,SC-ITA01-661_B,Armo01,1.0,0.0
956,SC-ITA01-661_B,Armo02,0.0,0.0
957,SC-ITA01-661_B,Armo03,0.0,0.0
958,SC-ITA01-661_B,Am-AG-1,0.0,0.0
959,SC-ITA01-661_B,Am-AG-10,0.0,0.0
960,SC-ITA01-661_B,Am-AG-4B,1.0,0.0
961,SC-ITA01-661_B,Am-AG-11,0.0,0.0
962,SC-ITA01-661_B,Am-CT-5,1.0,0.0
963,SC-ITA01-661_B,Am-ATC-2,0.0,0.0
964,SC-ITA01-661_B,Am-ATC-3,0.0,0.0
965,SC-ITA01-661_B,Am-CT-2,0.0,0.0
966,SC-ITA01-661_B,Am-AG-2B,1.0,0.0
967,SC-ITA01-670_A,Arm01,0.0,0.0
968,SC-ITA01-670_A,Arm02,0.0,0.0
969,SC-ITA01-670_A,Arm03,0.0,0.0
970,SC-ITA01-670_A,Arm04,0.0,0.0
971,SC-ITA01-670_A,Arm05,0.0,0.0
972,SC-ITA01-670_A,Arm06,0.0,0.0
973,SC-ITA01-670_A,Arm07,0.0,0.0
974,SC-ITA01-670_A,Arm08,0.0,0.0
975,SC-ITA01-670_A,Arm09,0.0,0.0
976,SC-ITA01-670_A,Arm10,1.0,0.0
977,SC-ITA01-670_A,Arm11,0.0,0.0
978,SC-ITA01-670_A,Armo01,0.0,0.0
979,SC-ITA01-670_A,Armo02,0.0,0.0
980,SC-ITA01-670_A,Armo03,0.0,0.0
981,SC-ITA01-670_A,Am-AG-1,0.0,0.0
982,SC-ITA01-670_A,Am-AG-10,0.0,0.0
983,SC-ITA01-670_A,Am-AG-4B,0.0,0.0
984,SC-ITA01-670_A,Am-AG-11,0.0,0.0
985,SC-ITA01-670_A,Am-CT-5,1.0,0.0
986,SC-ITA01-670_A,Am-ATC-2,0.0,0.0
987,SC-ITA01-670_A,Am-ATC-3,1.0,0.0
988,SC-ITA01-670_A,Am-CT-2,0.0,0.0
989,SC-ITA01-670_A,Am-AG-2B,1.0,0.0
990,SC-ITA01-670_B,Arm01,0.0,0.0
991,SC-ITA01-670_B,Arm02,1.0,0.0
992,SC-ITA01-670_B,Arm03,0.0,0.0
993,SC-ITA01-670_B,Arm04,0.0,0.0
994,SC-ITA01-670_B,Arm05,0.0,0.0
995,SC-ITA01-670_B,Arm06,0.0,0.0
996,SC-ITA01-670_B,Arm07,0.0,0.0
997,SC-ITA01-670_B,Arm08,0.0,0.0
998,SC-ITA01-670_B,Arm09,0.0,0.0
999,SC-ITA01-670_B,Arm10,1.0,0.0
1000,SC-ITA01-670_B,Arm11,0.0,0.0
1001,SC-ITA01-670_B,Armo01,0.0,0.0
1002,SC-ITA01-670_B,Armo02,0.0,0.0
1003,SC-ITA01-670_B,Armo03,0.0,0.0
1004,SC-ITA01-670_B,Am-AG-1,1.0,0.0
1005,SC-ITA01-670_B,Am-AG-10,0.0,0.0
1006,SC-ITA01-670_B,Am-AG-4B,0.0,0.0
1007,SC-ITA01-670_B,Am-AG-11,0.0,0.0
1008,SC-ITA01-670_B,Am-CT-5,1.0,0.0
1009,SC-ITA01-670_B,Am-ATC-2,0.0,0.0
1010,SC-ITA01-670_B,Am-ATC-3,1.0,0.0
1011,SC-ITA01-670_B,Am-CT-2,0.0,0.0
1012,SC-ITA01-670_B,Am-AG-2B,1.0,0.0
1013,SC-ITA05-549_A,Arm01,0.0,0.0
1014,SC-ITA05-549_A,Arm02,1.0,0.0
1015,SC-ITA05-549_A,Arm03,0.0,0.0
1016,SC-ITA05-549_A,Arm04,0.0,0.0
1017,SC-ITA05-549_A,Arm05,1.0,0.0
